"Local SHA","Local Subject","Patch ID","Upstream SHA","Upstream Subject",
"f0c4e830bac97e89a08ab36e27c38c75ec7865c7","FROMGIT: ASoC: rsnd: tidyup registering method for rsnd_kctrl_new()","1b3e89b3a94c60adaafcff99d919f6c8f4a5be56","9c698e8481a15237a5b1db5f8391dd66d59e42a4","ASoC: rsnd: tidyup registering method for rsnd_kctrl_new()",
"6ee0066e42956b35691181e4c581ca113205eca4","UPSTREAM: ASoC: soc-core: remove dai->driver NULL check","ebee39879042c5c3f162edea275222382c4e2065","a7c439d6128de2cbc087ae7524b47f613ff8bc6c","ASoC: soc-core: remove dai->driver NULL check",
"f61ae2f756ff92c85ff26d46c3d7bc602aa4a011","UPSTREAM: ASoC: soc-core: manage platform name under snd_soc_init_platform()","880aa2b6f377aa94bb5dcbbae3e89ab6c2ec3b68","4a9ed39477bd1635cf23b49e10f9e364329bbe46","ASoC: soc-core: manage platform name under snd_soc_init_platform()",
"0ac843115ad85275278e49708d98b31180804a61","UPSTREAM: ASoC: soc-core: add snd_soc_is_matching_component()","39c79c99ae70b6381ec113ced535c10e875dcc04","be6ac0a9ced99403c435b2b2fe9ac4bd55749823","ASoC: soc-core: add snd_soc_is_matching_component()",
"1525fee1b6aab35db0dfa398420c082f4077ea5e","UPSTREAM: ASoC: tidyup for_each_card_prelinks() dai_link","39cd67e17a17543035b8be59e5e74912a3afa152","0310820c2738e92003d9dd8cabee77ff958a16dc","ASoC: tidyup for_each_card_prelinks() dai_link",
"0a72e2d7f7cc0a762020c651ed8fd07ea51b5712","UPSTREAM: ASoC: add for_each_card_links() macro","ea804884fb1ec5a5495da7a4cd02ce3fa2dfcf7c","98061fdbfccc02aa0fd6637c67a0524aab385b8d","ASoC: add for_each_card_links() macro",
"419178c6ea31932ab0f5fea59cf8bcf438f6bfee","UPSTREAM: ASoC: add for_each_card_rtds() macro","5b69c3ea0318777e3afb93c282007d3ac04caee8","bcb1fd1fcd6507ba5a1f8610550135dc367aedb7","ASoC: add for_each_card_rtds() macro",
"1e34b94313f4652f674c15f414e615f96f5b1396","UPSTREAM: ASoC: add for_each_card_components() macro","a1295c3b29e1aa2491cd96188a4c868282720366","f70f18f7d459b7958a4d3944396e2bc4a9f7ed72","ASoC: add for_each_card_components() macro",
"7d807316bbcc2a31dfd037ec4c7faca1c0db6957","UPSTREAM: ASoC: add for_each_comp_order() macro","f79e5abf38907a4c38b6dae1ae009b30bb71b982","1a1035a9854fd893d487a84edccc1d5804e1d716","ASoC: add for_each_comp_order() macro",
"22609583bf393e040f36430e8f80a66b31211b3e","UPSTREAM: ASoC: add for_each_component() macro","846ab4d75d965bd8425129103652291f5c2c3df5","368dee9459472b44f760a35cd07a6f3b90b3e549","ASoC: add for_each_component() macro",
"811662eafa2ae4e918a4737c34c9be500d1b14df","UPSTREAM: ASoC: add for_each_component_dais() macro","33168ae3dd95254c06331f5be7442d2d8c418495","15a0c64572463eddf59e80aa643d3a87809a7d9b","ASoC: add for_each_component_dais() macro",
"befd500c4aabf78a0924d696e5ce2aefc72d257b","UPSTREAM: ASoC: soc-core: fix trivial checkpatch issues","9dbf378cabfe9da5013fa87ad833da57cbc08c31","2c7b696a7589ab14854c132dc732973fbd498d5a","ASoC: soc-core: fix trivial checkpatch issues",
"6e1ae32a41c698f1db6a837cdf6400f80c5a1f53","FROMGIT: ASoC: sdm845: Update slot_width for Quaternary TDM port","74713c0774bd5cbb583ce397be82e4752015b216","a1849b7dd30a07654b53f3599cc8f028afeb5d9f","ASoC: sdm845: Update slot_width for Quaternary TDM port",
"35bced89cee9b065634ab2fc0632b42d8a23f72e","FROMGIT: ASoC: sdm845: Add support for Secondary MI2S interface","15fee933adba3650819eba4d67eb83cb63919d18","992e75b3c80952fc60946458c75e1bf609e86aa2","ASoC: sdm845: Add support for Secondary MI2S interface",
"1bdbfad56dae2623e26da748ec605c6e70e0cbb9","FROMGIT: ASoC: qcom: sdm845: Add board specific dapm widgets","67c3890b784733bc1d5fe0ddadd32a973d384953","7f1806ebb08cc28e17dc3320790a01ccdff3d17d","ASoC: qcom: sdm845: Add board specific dapm widgets",
"77bfc7d1f99e6edce1f78d2fabf8175279f56594","FROMGIT: ASoC: qcom: sdm845: Create and setup jack in init callback","430f6e1170085cf1d4861242282af2fac13eacc9","80e733fda42f511b346106351ba7b73d5a8196d4","ASoC: qcom: sdm845: Create and setup jack in init callback",
"5c7311c643d0b0fa3c4fc58496dca1a3235b8466","FROMGIT: drm/i915: Pass intel_encoder to infoframe functions","951c6b37526c9a6b8633a066f3ce092d6e67638c","790ea70c5eb5e0893da0224cd093718b133f4461","drm/i915: Pass intel_encoder to infoframe functions",
"69aa931da6c1c6f3fc3c493778eaa7a9d612d137","FROMGIT: drm/i915/psr: Enable PSR1 on gen-9+ HW","f62cdb9e08278e4155ce5d4e44f8bc5c4be1c0f6","598c6cfe06900505ae16a355599e9f08432f4d7a","drm/i915/psr: Enable PSR1 on gen-9+ HW",
"b707df38bff20d4bd2cfbc1d375576b8c63444f3","FROMGIT: drm/i915/psr: Share PSR and PSR2 exit mask","b3e2b314b7290d3c678a8bf725491ddf52dc7cce","bf80928fbf066826251a9f3f7543ada52cc69c92","drm/i915/psr: Share PSR and PSR2 exit mask",
"f9ecc73976ddb57b74d3d48070294d5cc5b124d1","FROMGIT: drm/i915/psr: Make MASK_DISP_REG_WRITE reserved in PSR_MASK for ICL","3063ebf421f745afb9eeb11191d156e0239e9c85","fc6ff9dc9ecf7e10597a85c4b83c304fb7c7083e","drm/i915/psr: Make MASK_DISP_REG_WRITE reserved in PSR_MASK for ICL",
"1491e20be7af6762e448fce0e22b20c96a3db6ff","FROMGIT: drm/i915/psr: Remove PSR2 TODO error handling","208ddb2635ed0793b00a0c8f08233b5f104d810b","4755717b0ca82df343c4b9283997a2361041f1c7","drm/i915/psr: Remove PSR2 TODO error handling",
"74d62f145a34290d0f33d2375f2fe77a2fbba325","FROMGIT: drm/i915/psr: Use WA to force HW tracking to exit PSR2","b4434159662399ba6e3a7de594084812d98f8511","66231d14e74a1107dd069293f792eb04538f5651","drm/i915/psr: Use WA to force HW tracking to exit PSR2",
"39bb01366aeb8c9cafe2783d1856ed121a394c70","FROMGIT: drm/i915/psr: Use intel_psr_exit() in intel_psr_disable_source()","053ffb5ba803f8c49fbeb9ebfe47685385c83824","26f9ec9a9a4a2d97a86f6bd0084dcda4d88b89ef","drm/i915/psr: Use intel_psr_exit() in intel_psr_disable_source()",
"0342998c2f3c4b08ef4993542d7057433a171d93","FROMGIT: drm/i915/psr: Always wait for idle state when disabling PSR","b2294b9c4151ffb43b2a365bb510f4de16144f34","b2fc2252ce41d004a23be7dd90ab3b88394df4d6","drm/i915/psr: Always wait for idle state when disabling PSR",
"6dadceaf740c95686c64aef9f81aeaf3ac5e1cf3","FROMGIT: drm/i915/psr: Move intel_psr_disable_source() code to intel_psr_disable_locked()","57ff73a2b911c7428f9e6c65b2b841f7f2754fd0","2ee936e3a2f020b04d53c7ac5c3cd64933dfc975","drm/i915/psr: Move intel_psr_disable_source() code to intel_psr_disable_locked()",
"9536fcf61a9fa114988c36342245c4e4192cc9f8","FROMGIT: drm/i915: Make EDP PSR flags not depend on enum values","c1567e8fcae0d0c5e5ba7db620019af58bfa7084","c0871805ce1c716889c02450e507b420cb5e6d26","drm/i915: Make EDP PSR flags not depend on enum values",
"d6edf59abaa1247ed52c952d345721ef0e93cbba","FROMGIT: drm/i915: Do not enable PSR in the next modeset after a error","11ecb195c93973d2d9ea86a0924e8c752e50c2b3","50a12d8fc9a0d687d9ef4ac9cc16d177a2529937","drm/i915: Do not enable PSR in the next modeset after a error",
"59d783977f6a6868e90ea5b2d2fa2f13a3e01358","FROMGIT: drm/i915: Disable PSR when a PSR aux error happen","d65dcf51dcabc895e36b7c3b66003d425f9c1098","183b8e676db2cbf80c0769e472d045bb602e4ea5","drm/i915: Disable PSR when a PSR aux error happen",
"64744ba0ce9eeb8c621409995c0acec34b57cd92","FROMGIT: drm/i915: Keep PSR disabled after a driver reload after a PSR error","21b880d90ff42791b86968f7ed39f850e8ff688c","888bf84dba3d60a347d67ab0b6c22f72dec7eb26","drm/i915: Keep PSR disabled after a driver reload after a PSR error",
"9e6dc1e88809c978bca4b90bb77aa30166c05903","UPSTREAM: arm64: dts: sdm845-mtp: Reserve reserved gpios","953bb91e613647fe46825db8483e35563ad99d42","5f8d3ab136d0ccb59c4d628d8f85e0d8f2761d07","arm64: dts: sdm845-mtp: Reserve reserved gpios",
"a8b9b0eb4266d17b9d62a4c0bdb00e0acb14ead2","FROMGIT: dt-bindings: clock: Introduce QCOM LPASS clock bindings","4fbb615f0e0ae06d3f475a9048025f00205834ad","8ff1a156cb0b40a267fe7a2c69c06a6d566a7524","dt-bindings: clock: Introduce QCOM LPASS clock bindings",
"e16801b1b793a4945a7e6405d1d2e74238f70749","FROMGIT: arm64: dts: qcom: sdm845-mtp: Mark protected gcc clocks","947274a898da479386ba5765e95a10b6f6134984","d206e6b7ea3fdc8ec8f6be9a2ecfe58142b49e37","arm64: dts: qcom: sdm845-mtp: Mark protected gcc clocks",
"dfc1539ad5aaa76a5f3b6e6c93d6132625e9206b","FROMGIT: media: venus: add support for USERPTR to queue","451c3c3ef04beb64e166ed6b9e193bde63586dd2","6748c1cfd25311001e0a18a436fce005952c0f61","media: venus: add support for USERPTR to queue",
"b8bd11b2c1bee07e6040d27bfcccf98d339ed7d2","FROMGIT: media: venus: handle peak bitrate set property","c7e6e4daa1bfdec4e6f046bd72130c7e6762aa4d","0aaddaaf68410014f346bb022068d4da3dfa8324","media: venus: handle peak bitrate set property",
"a80e5e3e190e15f3f8958f556ae88ef69428cfbe","FROMGIT: media: venus: dynamic handling of bitrate","a2f9b8c9b40c4c44981a833790527e39299bd762","61df5aa325fec4f54ee5d27c086ed6e729213ce7","media: venus: dynamic handling of bitrate",
"83517dfc85ced96576d97bac355d0a07ed28e93a","FROMGIT: media: venus: fix reported size of 0-length buffers","75b33fa336a060614da44ff09533e4859b7fac6a","87e25f4b2c3c85804502c7f2364f396e59f0ff2d","media: venus: fix reported size of 0-length buffers",
"157ef071fb2345a3d26a536999f9a4ca18711101","FROMGIT: soc: qcom: qmi_interface: Limit txn ids to U16_MAX","7f1e7065d4e91bcbf0a762c3accdac8a880830bc","c4fe17e0e3a346cc855b7b41c00ff7b04c56d32b","soc: qcom: qmi_interface: Limit txn ids to U16_MAX",
"33e5702425d5e08130a8951f32e39a7670efc82b","FROMGIT: soc: qcom: Drop help text for QCOM_QMI_HELPERS","c1753b5c3e9d6437dc53dec80000a41ad4f91874","808e10330b0a0bebed8fa3c6bb4e8fe728ca2c2a","soc: qcom: Drop help text for QCOM_QMI_HELPERS",
"374a8ec77b6a5117871022383d981a9cec5569fc","FROMGIT: soc: qcom: llcc-slice: Remove duplicated include from llcc-slice.c","64ca7e6c7adb70cbc1dbcd7095ba84356060a57f","9095d0f8eae4bf6b4d63a36623ee1ad5a164df43","soc: qcom: llcc-slice: Remove duplicated include from llcc-slice.c",
"c6eeadbed74ec75efbd2fbcb5ded1be6b22f651c","FROMGIT: MAINTAINERS: Add entry for Qualcomm TSENS thermal drivers","f0c6b1a610198c4e8d024e97c2b3005f567a77c6","3c84c05b8b909cae497360a79766877995d2ec68","MAINTAINERS: Add entry for Qualcomm TSENS thermal drivers",
"cd67a380f1ffe5e8d4601c4516188318bb41479a","FROMGIT: arm64: defconfig: Enable some qcom remoteproc configs","e2599b328d96e020f2d1ebb8a44a080e803ca41d","a03397e27476b3ff94018eec832955ef6eb59c7a","arm64: defconfig: Enable some qcom remoteproc configs",
"dcc13cd0fdd53700df3a11e0462030e587914422","FROMGIT: arm64: defconfig: Enable QCS404 configs","c2b293e5e95f34ec6dfa1c9a28e975683ef250df","671942e26e28ef04b0842b18088b60606e9d6a03","arm64: defconfig: Enable QCS404 configs",
"886087872ec88c6fbc71024a97c5c13f9a95dce7","FROMGIT: soc: qcom: cmd-db: Remove memcpy()ing from cmd_db_get_header()","ecb09279dc8ae07029520246decba2337504a96f","84fa36eb30f2e02ebf07a22fea2550a7a3938bec","soc: qcom: cmd-db: Remove memcpy()ing from cmd_db_get_header()",
"1b8f1274a3090726a4c60f8fd0d030040687fa2b","UPSTREAM: OPP: Fix parsing of multiple phandles in ""operating-points-v2"" property","ba22489337a0f2314b26392cfb3ef54f0cb45e51","3e27c79c4b121a64e85f26ab8957e5d0a09ff28e","OPP: Fix parsing of multiple phandles in ""operating-points-v2"" property",
"3cd64b512c1da06c8d6d1fe13f9f9a3554c12ec4","FROMGIT: PM / Domains: Rename genpd virtual devices as virt_dev","c546c74cb46097ecd569dc15c72c1d0c097511fd","560928b27b38840a1dd8d6bdb7629b7ffcf6a8d8","PM / Domains: Rename genpd virtual devices as virt_dev",
"0354aab5f445eece04fc726d0b7052c6e75aeac2","FROMGIT: OPP: Identify and mark genpd OPP tables","8febd3626cba7031c8fe6e847cf5d48ccaf831ea","61d8e7c73b0b55a529fe7e9cb0cccccf50ee967a","OPP: Identify and mark genpd OPP tables",
"b7682f58a628ea80239362abe97182a399853927","FROMGIT: OPP: Separate out custom OPP handler specific code","bc63100123b589835d349ce98814c1c836df7b42","7e535993fa4f671dbbd7fd95c93ce90181ddd9e1","OPP: Separate out custom OPP handler specific code",
"cb26ae3958765746d613a210f7c0c2f57cc1ec70","FROMGIT: OPP: Populate required opp tables from ""required-opps"" property","3d25f85803053d3a24d148c3b4cc1ff616e20b40","5d6d106fa45501ea6494a8653adbf2bee4a6f803","OPP: Populate required opp tables from ""required-opps"" property",
"c329b3fc766557019d18a43dd92f0c592a5d14e2","FROMGIT: OPP: Populate OPPs from ""required-opps"" property","4c70fe4497b970244f63bcd4d827499775cb5a08","da544b61eb5541db8827af0beab618daead88a34","OPP: Populate OPPs from ""required-opps"" property",
"3a832dbb2e5ef3974e40ad99b8dc7ed1aae17d32","FROMGIT: PM / Domains: Add genpd_opp_to_performance_state()","3b8d62bf0591c29773179969fdfc2da92cdcf811","e38f89d310fcc543b0b94594a92db1d6cfbd9376","PM / Domains: Add genpd_opp_to_performance_state()",
"602595b8c2ffa15c464a7d51dd23282ed325ad28","FROMGIT: OPP: Add dev_pm_opp_{set|put}_genpd_virt_dev() helper","51b7fb6e67579b572759ddb9dc746ac2044ccedd","4f018bc0e1cfdec2e25072db9fecc1f363ba79ea","OPP: Add dev_pm_opp_{set|put}_genpd_virt_dev() helper",
"4c9d74cd67e4a95de311849781aaa8a644574568","FROMGIT: OPP: Configure all required OPPs","daa5d593d69b30733649404ab7a0344d289707ae","ca1b5d77b1c69df7d7b92860c61daa82c8bfde34","OPP: Configure all required OPPs",
"a64bd0e5a1763fbebb98ddbd5d6a01b3582bc58a","FROMGIT: tty: serial: 8250_mtk: always resume the device in probe.","2e53bb2529499b4436c93ea89cf9adc963d70802","100bc3e2bebf95506da57cbdf5f26b25f6da4c81","tty: serial: 8250_mtk: always resume the device in probe.",
"fceb7e8a8aea991baa47c64d917cd9b26311c577","FROMGIT: media: venus: core: Set dma maximum segment size","78bcb0c2c7beabe79d7faebadc3239013c3f5e2b","de2563bce7a157f5296bab94f3843d7d64fb14b4","media: venus: core: Set dma maximum segment size",
"8ea3a51ceb25de844a24e368b478b6e1542194de","FROMGIT: regulator: core: Clean enabling always-on regulators + their supplies","238ce14f3adbef660d3aa08e8f7865909b187e54","05f224ca669398b567d09feb6e2ceefcb7d7f945","regulator: core: Clean enabling always-on regulators + their supplies",
"b37910ae1987eff8b59fefe49bef5b9d19f5d405","UPSTREAM: clk: bulk: add of_clk_bulk_get()","2b6d65af4e173888e3c2aae22fe59cd7ee7ca7d0","cfdc0411cf01aff7bb44a4edcbaa578ad363ab77","clk: bulk: add of_clk_bulk_get()",
"49ce73232b20417df834964d227b160a13b999e2","UPSTREAM: clk: add new APIs to operate on all available clocks","7d3a7f8fdb7a835ea036bca2d53dcaa714445323","616e45df7c4aa71279c07cc803a1d51f43f89f37","clk: add new APIs to operate on all available clocks",
"0cb6f78ba96a26737be06b40121826b063184b14","UPSTREAM: clk: add managed version of clk_bulk_get_all","7b9146a935cc8704734fd65b2a69398f973dfab8","f08c2e2865f6f9b172f37d7bbf24716f9ebad553","clk: add managed version of clk_bulk_get_all",
"f77027660029ce4b8d0d7dcd3ad615e8d04e36a7","UPSTREAM: dt-bindings: clock: mediatek: add support for MT7623","b71b09319071c4e0a9bd3bb855f6d1231a4da461","fd2a9f18fce11f09747f1807d1298a6d9dfe8f9b","dt-bindings: clock: mediatek: add support for MT7623",
"91eb6443b7ab8adb08c0d3ffb88d2a9cc14c824f","FROMGIT: soc: qcom: cmd-db: Stop memcpy()ing in cmd_db_read_aux_data()","83ab78c6c4a367b7057bc3b3163591a2154c05fe","ed3cafa79ea756be653d22087c017af95ea78a49","soc: qcom: cmd-db: Stop memcpy()ing in cmd_db_read_aux_data()",
"85a6c1bfade1201e818b507050dcb4921631a2e8","FROMGIT: drm: msm: Check cmd_db_read_aux_data() for failure","2e50960c1520b3104c4eb3180bdb3e0fadee68e5","b601f73130a375c912d9f2ec93c5f3cea5d6a3da","drm: msm: Check cmd_db_read_aux_data() for failure",
"ee15e52dda077d72eb51e188408d56338da9196b","UPSTREAM: iommu/arm-smmu-v3: Fix a couple of minor comment typos","2f98f8e36a7fe7bc35dd6ac4ff3044f18dfbb412","657135f3108122556c3cf60a78c6f0e76aeb60e6","iommu/arm-smmu-v3: Fix a couple of minor comment typos",
"69439b20acdf58d2d11aad0d83430185b77ba312","UPSTREAM: iommu/io-pgtable-arm: Fix race handling in split_blk_unmap()","3821e2ff529ee46e0ef8849808b721304397ad7b","85c7a0f1ef624ef58173ef52ea77780257bdfe04","iommu/io-pgtable-arm: Fix race handling in split_blk_unmap()",
"fa5b30953cc6dd2eda13e09e0af26b6914301364","UPSTREAM: iommu/arm-smmu-v3: Fix unexpected CMD_SYNC timeout","3801a2d79bf2b8d2484ea1e859bee67e6c09b102","0f02477d16980938a84aba8688a4e3a303306116","iommu/arm-smmu-v3: Fix unexpected CMD_SYNC timeout",
"a75ea5a77f3087f3897c03c4d87562be67e6ec0f","UPSTREAM: iommu/arm-smmu-v3: Avoid back-to-back CMD_SYNC operations","3d308096f7c88e12ee5018fb2de6d9f46c557a11","901510ee32f7190902f6fe4affb463e5d86a804c","iommu/arm-smmu-v3: Avoid back-to-back CMD_SYNC operations",
"8b6fc77cc6b41782cb50901fa2f38877a034469f","UPSTREAM: iommu/arm-smmu-v3: Implement flush_iotlb_all hook","8d3bed7731206bc80ffb00c972327159f39d2502","07fdef34d2be6811f00c6f9e4e2a1483cf86696c","iommu/arm-smmu-v3: Implement flush_iotlb_all hook",
"bcac633dec09ab855ad186d04460682ecb5287bc","UPSTREAM: iommu/dma: Add support for non-strict mode","761caccac5390f204a0833a5f999fed5f2444057","2da274cdf998a1c12afa6b5975db2df1df01edf1","iommu/dma: Add support for non-strict mode",
"34e5f8b04df03f490cc6cda94ecd2b858dd16afc","UPSTREAM: iommu: Add ""iommu.strict"" command line option","e2ba815137414bb8a7af21b7d335ed3aa5608ec8","68a6efe86f6a16e25556a2aff40efad41097b486","iommu: Add ""iommu.strict"" command line option",
"e82647c5b98dcdd1ff3fead37881ad09065a07ca","UPSTREAM: iommu/io-pgtable-arm: Add support for non-strict mode","f2979fa36f2518044da050c60148a3ef21d2e512","b6b65ca20bc93d14319f9b5cf98fd3c19a4244e3","iommu/io-pgtable-arm: Add support for non-strict mode",
"dda377ce894ac787d1ff448c7d951088a8eea682","UPSTREAM: iommu/arm-smmu-v3: Add support for non-strict mode","ca62bdac56bf8ec5f0bce9786b4dd0ab2c10c0a1","9662b99a19abccb0b7bfc91abb3fec1447c35bf0","iommu/arm-smmu-v3: Add support for non-strict mode",
"9d2a74d81278b4f1c260e6dbb1a6eb731505d66d","UPSTREAM: iommu/io-pgtable-arm-v7s: Add support for non-strict mode","7b5f3ea966c8d4c160183bf5611176a8335c82c7","b2dfeba654cb08db327d0ed4547b66c2f8fce997","iommu/io-pgtable-arm-v7s: Add support for non-strict mode",
"484a55b234e73512ae709a8f96a7334e4f95badf","UPSTREAM: iommu/arm-smmu: Support non-strict mode","c86efac4a91403ae9334cb3528c91c2b6d34eed6","44f6876a00e83df5fd28681502b19b0f51e4a3c6","iommu/arm-smmu: Support non-strict mode",
"04ed2bc673c60d7764e7a41a4874cc27400e2dce","FROMGIT: iommu/arm-smmu: Add pm_runtime/sleep ops","d973c463eaca3ccf2481cf9373a78416ea8d4ec2","96a299d24cfb6b9659304131b598fa09f4c9041e","iommu/arm-smmu: Add pm_runtime/sleep ops",
"4251f1d293c3409f6eab9e04dda2158cdf26811a","FROMGIT: iommu/arm-smmu: Invoke pm_runtime across the driver","f2c3e6c252db8dfaaa9265fcfb419fc59b2ce89e","d4a44f0750bb9bf7c44c22444a482756b2344a79","iommu/arm-smmu: Invoke pm_runtime across the driver",
"fbe86f8d5bf3b247e84bfa5e21553035e82ffdb3","FROMGIT: iommu/arm-smmu: Add the device_link between masters and smmu","dcb950e899b3c3172dfbb8d7bd3a26c516aa4a23","655e364374e74a910d87dbe758bad3e4794f659e","iommu/arm-smmu: Add the device_link between masters and smmu",
"93b267aeee9618ea9ff3860e7ab034c8fe9bbf6c","FROMGIT: dt-bindings: arm-smmu: Add bindings for qcom,smmu-v2","d4f730863de0fa3da15e79b9c15a46b4d316cb5a","f1518cd84b44d6c28fb40e0551a9785bc38f55af","dt-bindings: arm-smmu: Add bindings for qcom,smmu-v2",
"b251db67b2116b34fd7beed8bc543ca00b82ee1a","FROMGIT: iommu/arm-smmu: Add support for qcom,smmu-v2 variant","10f8962b83e506ebc5e83bda8e0228b35b27c283","89cddc563743cb1e0068867ac97013b2a5bf86aa","iommu/arm-smmu: Add support for qcom,smmu-v2 variant",
"9844025228de6afa40def14df0ecda6dc81d1435","UPSTREAM: ALSA: hda - Add jack pointer and unsolicited event bits to callback","25d699b9e84542da9fac9b43997f1af8ddf8caa8","e6ce180fa6df519b1e24dab9d1fcbe32ce618a5e","ALSA: hda - Add jack pointer and unsolicited event bits to callback",
"8c0bb3356c76b84c2cd0e382cbacecd1cac3c18f","UPSTREAM: ALSA: hda - Add jack button support","3eeb288696dbe4416655aec335ba0639bc9731b0","911761c2304327a39ec9372be812a9648bd35c09","ALSA: hda - Add jack button support",
"9acb1d05e32df9ef0a58147b76cdf42124f9bfb5","FROMGIT: firmware: qcom: scm: fix compilation error when disabled","3a3ce9f489197f104748117387ccb22c4dcaf949","16ad9501b1f2edebe24f8cf3c09da0695871986b","firmware: qcom: scm: fix compilation error when disabled",
"ca7b20e83ca2f3e8a4af92fa47d8f1e72d61831d","FROMGIT: ASoC: sdm845: Add TDM configuration for speaker","72e74d4d5e660d34b378514ebc0de8246f06186d","09b382007aa54dbe2cc142ef78d69b9a7645fcd6","ASoC: sdm845: Add TDM configuration for speaker",
"7ce7f596d0cc61efb62b232a210e00e00e10bb2d","FROMGIT: ASoC: sdm845: Add configuration for headset codec","14d7bffd86d38407f8d5c2fd45f2c1862e5f4ac8","ce55698d32329b83ea695e0011b58d1bc11189b8","ASoC: sdm845: Add configuration for headset codec",
"94c1a05d8026c4d138aa99b4a2ceb126dbb96116","FROMGIT: ASoC: sdm845: add rt5663 codec select","d8f20d637972062f86485ebb16a6340948ca13ea","e9dc919043c56dccedce93fe402e6c94423a70b0","ASoC: sdm845: add rt5663 codec select",
"f9df630d37dec64ea655cc5d2431245402317e9a","FROMGIT: OPP: Use opp_table->regulators to verify no regulator case","98c91195cf3a81286d54b2da029e62162cad928c","90e3577b5feb42bac1269e16bb3d2bdd8f6df40f","OPP: Use opp_table->regulators to verify no regulator case",
"0dfc258bcab48dd6b1c172e5c03ac8b9aa33390c","FROMGIT: PM / Domains: Make genpd performance states orthogonal to the idlestates","96ba33cb7454e7a6846f02dab19f309548d8163c","68de2fe57a8f2746db1064d39c697595cd76bb16","PM / Domains: Make genpd performance states orthogonal to the idlestates",
"12866f44d115d0aad5e05fb60d50559d97f8eddd","FROMGIT: OPP: Improve _find_table_of_opp_np()","5d4c55099312bc04075e564972732107349b8fe9","699e21e4170add1c4c954838d94feec2014ee83c","OPP: Improve _find_table_of_opp_np()",
"edb391ca38f8fa085679144796eab363a538514d","FROMGIT: OPP: Add dev_pm_opp_xlate_performance_state() helper","9d4faaa8faccef325ac9747ed10cd3ca0a0eeaac","c8a59103e22b191e363fc0a90e08515a915b278d","OPP: Add dev_pm_opp_xlate_performance_state() helper",
"ba46d4bd68a674defa1c6ff50249ae85df143dca","FROMGIT: PM / Domains: Save OPP table pointer in genpd","4ff605c811c1a09ec148bee3d3552ccb779ef12e","1067ae3e427fba60965fc519e20d54d0b210fd27","PM / Domains: Save OPP table pointer in genpd",
"2b014b1076b192867c4f7f6a98c3f5550c43949d","FROMGIT: PM / Domains: Factorize dev_pm_genpd_set_performance_state()","3a5da777216f222155e3254d467905000b6eb2f3","cd50c6d3eb91bdff9ac37ee645c49ae274385d35","PM / Domains: Factorize dev_pm_genpd_set_performance_state()",
"c5fdb521d68237e84f93f5e700f91ec3d1876944","FROMGIT: PM / Domains: Propagate performance state updates","ff65c1d50fb320fcb43f97310f299d58331b4c85","18edf49c45544cfb93002b3b31fe8fc7fc14d95c","PM / Domains: Propagate performance state updates",
"915512fd8344087c78e798247b67ac5ad640ab72","FROMGIT: soc: mediatek: Add Mediatek CMDQ helper","0242d1ae75e8a8f082f9d45b61af02446b8a0536","576f1b4bc80220e1f88f1de5ecb25d99a6e9fa04","soc: mediatek: Add Mediatek CMDQ helper",
"b115e23d59fcf571f88319bd3742092c9b854742","FROMGIT: mmc: mediatek: Add MMC_CAP_SDIO_IRQ support","6443ec4f7f288be7db0739526126402ac1f17a14","5215b2e952f3f94d74cac1a59494eb8ac647e216","mmc: mediatek: Add MMC_CAP_SDIO_IRQ support",
"57e3661e30e5f52944ae1db016f62adda7fc9b8b","UPSTREAM: drm: msm: adreno: Use PTR_ERR_OR_ZERO rather than if(IS_ERR(...)) +PTR_ERR","f8cb9e81f4a08fe919bf76655cc64e531ef6adda","c97ea6a61b5eb1200f4d5ccbf6601bb9f5bc7d3f","drm: msm: adreno: Use PTR_ERR_OR_ZERO rather than if(IS_ERR(...)) +PTR_ERR",
"a053744d59ab22dac608ba2982823139a51909bf","UPSTREAM: drm/msm: update generated headers","58ec3394d668fa38452ec756f1643f4b2b512a6e","ccdf7e28b4ab4bc8c08912e9466f1686b06f6394","drm/msm: update generated headers",
"cbb590be86bcc5e31a6501e59a3c026b81d39a61","UPSTREAM: drm/msm/gpu: Allocate the correct size for the GPU memptrs","09bc79b53231d76e572bde213110eb5a1e587340","546ec7b471bcae78463426a218b8c7f35bbb71f4","drm/msm/gpu: Allocate the correct size for the GPU memptrs",
"5fe2ab416745ee26c9ca5c0783f24fd96794bdda","UPSTREAM: drm/msm: Gracefully handle failure in _msm_gem_kernel_new","62580a04732ed6288d5121a48b97170b1fb4e472","93f7abf19dad2d0ad3c93597c87bbaff03218cb9","drm/msm: Gracefully handle failure in _msm_gem_kernel_new",
"7be28f509d4369966094f8d0799a261104457ec2","UPSTREAM: drm/msm/gpu: Add per-submission statistics","ee5aa2641f3814203c72b4de0a66a73cb6b5c49e","568692102b6ad52fae27bef66793bc2e5770e429","drm/msm/gpu: Add per-submission statistics",
"da7066a507c2afa112c37ded802ef279e02a1452","UPSTREAM: drm/msm/gpu: Only store local command buffers in the GPU state","72502492a8f5b8ac98fb1c7994f543bab6cd1ed3","896a248a9034bf2226ec2cc1d314d94ea4266274","drm/msm/gpu: Only store local command buffers in the GPU state",
