"Local SHA","Local Subject","Local Patch ID","Upstream SHA","Upstream Subject","Upstream Patch ID",
"b555ef906384f72fe3c1822e5ddaac8d76920cf3","BACKPORT: ALSA: hda/realtek - Move to ACT_INIT state","77103d70e949129a05ad1656afce3585352e238e","8983eb602af511fc5822f5ff4a82074c68816fd9","ALSA: hda/realtek - Move to ACT_INIT state","025d2b2b7165d1239b8264a76fc415c7d59799ff",
"3251e33d27746fc90c68853ef6d90a1de1470428","UPSTREAM: pstore: Allocate compression during late_initcall()","b37a8bfb3d2b0b5bd799343329915b855a7d2f6b","416031653eb55f844e3547fb8f8576399a800da0","pstore: Allocate compression during late_initcall()","cee6d787679adf5008c10c7c554bf59a59af44a6",
"fbe39dc67f673452e81a1d405fb5b49a62ae047b","BACKPORT: FROMGIT: platform/chrome: Add CrOS USB PD logging driver","312ef99ecc93515773d3d5a8b911ae100b4d3aa7","a2679b64719085196a8e1762a40e90e92b1f3cf5","platform/chrome: Add CrOS USB PD logging driver","82ace5250e8c9087dc44fe798e930ad1e4cf79d1",
"8d4f185dbae4f4dfaa51fd3a78c21d63bebf8497","FROMGIT: drm/dp_mst: Fix unbalanced malloc ref in drm_dp_mst_deallocate_vcpi()","74354063340dbec83c0da83f248a1301ea6004b3","3a8844c298522fa22df4bdd863011e5b639a4e84","drm/dp_mst: Fix unbalanced malloc ref in drm_dp_mst_deallocate_vcpi()","c434c70943f8005b7f7c0d21181ed73718d9ebcf",
"9809a37925704afc63f9bbfac07c937446a9c53c","FROMGIT/BACKPORT: drm/atomic_helper: Stop modesets on unregistered connectors harder","696cc39a902b1a2bb8a25616e3d5adfa3b71cbaf","39b50c603878f4f8ae541ac4088a805d588abc79","drm/atomic_helper: Stop modesets on unregistered connectors harder","c394e6faee86a164252ec28898c06c6926185e48",
"ec7242d83aa16716a8ee62b1402793b97d4eb447","UPSTREAM: Bluetooth: hci_qca: Rename STATE_<flags> to QCA_<flags>","c77ba929c5f5df2086eedd1ed1db3ae9e539761f","62a91990f4c52f0b56cfae3e4093a27ed61c49db","Bluetooth: hci_qca: Rename STATE_<flags> to QCA_<flags>","521a0c38229cdac3150200f998a387ecfe058494",
"21143cb7edd4a16119eecf1235abfafebb9950d2","BACKPORT: FROMGIT: ARM: dts: rockchip: Configure the GPU thermal zone for mickey","9a3ec6e820f719f00e5bf283c4c771cf6a40a04a","c87efcc3d1dfdf3f5ecb6558521825a21838dc30","ARM: dts: rockchip: Configure the GPU thermal zone for mickey","17f5e43078b7216a85256c00a54b5ce4e16490e2",
"51aae21d779e33616cbdd9476fba956234d19dcc","UPSTREAM: media: media requests: return EBADR instead of EACCES","1ba0d4e4197bdb235aefc7b1cfdd497aabd7ab00","e79c7159d471fa5e818bf9ec13e095e22033c792","media: media requests: return EBADR instead of EACCES","7c68d901fc41ee60e83d49276d501acce5d09e44",
"dfa9fec7b0e40dd92216fc004370c7eb88e6fee6","BACKPORT: media: v4l2-mem2mem: Rename v4l2_m2m_buf_copy_data to v4l2_m2m_buf_copy_metadata","0abdfb51fa9befd50888608d40f7e36f819c1cf1","a4d3d61254d3645d8de738102c3c473b176180a5","media: v4l2-mem2mem: Rename v4l2_m2m_buf_copy_data to v4l2_m2m_buf_copy_metadata","8114da5bd796e7280cad4900bb9b74b7841cb458",
"d8b7a970cd0b8233851ac1659143a00e299d386f","BACKPORT: media: vb2: keep track of timestamp status","1f9ba878d270e496bf3619745d5f990f9f2c7f5d","7e4e71624491d8a8befe62b43138beb0ab696006","media: vb2: keep track of timestamp status","a8f4b3554494f8460937d691d3a1c5c5eb41723e",
"5fb6f7d629fc56f69271ca06b1f838b31ef74bef","UPSTREAM: ath10k: perform crash dump collection in workqueue","6be3938f5c5c49d39b1cc847c2fefdd1fa2e240b","38faed150438be8d6e419137209d25439e6f4c33","ath10k: perform crash dump collection in workqueue","3b2e5d6dffb9c6e5c9a63c0750a08be8c31ebbf5",
"5465573de5129dfa7e3b475f01b919501f578d69","BACKPORT: media: v4l: mediabus: Recognise CSI-2 D-PHY and C-PHY","8b5b86d45c4ba7a75555d5101bc2cb5d15f475db","2d95e7ed07ed29715a801a3d33b2ad2a6fb26ee3","media: v4l: mediabus: Recognise CSI-2 D-PHY and C-PHY","67982b833a74b0fae3e67c238870e4fb317f3a28",
"e891a7fb75b5e3ae67c85584fad80b7061799fee","BACKPORT: media: v4l: fwnode: Initialise the V4L2 fwnode endpoints to zero","169faa759d8103a7a2dbedc0a2f1a73e0a124939","60359a28d59278e2a9e7558c15dc7be518d9beb8","media: v4l: fwnode: Initialise the V4L2 fwnode endpoints to zero","3d69ae81ec5bb4cfb138d472c3ac3b2bea924048",
"cc58c41d8729c7f4e52be8317ae42a73d42234f6","UPSTREAM: media: ov8856: Add support for OV8856 sensor","7d56ada59890938b67325dce69b72b1ed5becbc2","879347f0c258cffe27b9e28bd4f1f55fc019f857","media: ov8856: Add support for OV8856 sensor","3b7258aae851ec737f386cea1c08124a164e3e38",
"4c85a6e10aaf64c60e0b793afd82559f08edc5cd","BACKPORT: FROMGIT: spi: Allow SPI devices to request the pumping thread be realtime","c1e979ac9b65d171874c0f56704bcbf365b49cec","924b5867e7bd6a6a98014f0517b747465b108011","spi: Allow SPI devices to request the pumping thread be realtime","8fa40b0c9e44c2fc89531c525bb4551434b968f1",
"3fd8dc1d0faf3aa16d8f4886fe6c1212519392c7","UPSTREAM: media: replace strcpy() by strscpy()","593eb25c1c207fdab81161fb12dce1678f7204bc","cc1e6315e83db0e517dd9279050b88adc83a7eba","media: replace strcpy() by strscpy()","a8d6060cf82ad88f97fdf7741e9bf635cf069904",
"dfb8a9b1d1596c9a351d1884373df8ada28365e6","BACKPORT: media: platform: Switch to v4l2_async_notifier_add_subdev","33d7970c3472e6fcfdb9a6d3c7194c9b792e1276","d079f94c90469f413920b9f2b201537fac2ceb06","media: platform: Switch to v4l2_async_notifier_add_subdev","9a9b990f8db293cb5f5ee6c38d46ca8890549f36",
"1624b156110a191536497d74474ed3b0aa128ac2","BACKPORT: drm/dp_mst: Remove port validation in drm_dp_atomic_find_vcpi_slots()","2d29c5a500bc08332d14c2cbbdc439a399a1e28e","a3d15c4b0ecd169c77dfdf659b2ff2e502179d19","drm/dp_mst: Remove port validation in drm_dp_atomic_find_vcpi_slots()","d60333fdcbb109bfff3fd352798741365dc945e9",
"ebddfd1aecbf97eb666966c677632a12de320e96","UPSTREAM: block, bfq: tune service injection basing on request service times","b8e0cdfb046f8939b88a4e0c48bcb4ca38911127","2341d662e9a2a5751ff8ac4ffa640fb493b0ee84","block, bfq: tune service injection basing on request service times","b0a4350a3ae4902b375c4528ba3a9e62c3956fa6",
"e7e5909080cf8b04ee4564884edf90ee2d1cc495","BACKPORT: block, bfq: fix some typos in comments","53a4004846dc4b4cf6a85817304478c6514e5f5d","636b8fe86bede8c9f797365986b8406ff2183f13","block, bfq: fix some typos in comments","5f932263e22780f8e84f60653e4aafbfd75e5634",
"7eb070aeefb0ee0451894831e7dc8dd2b152f20f","UPSTREAM: drm/rockchip: vop: Support dithering to RGB666","bd2afda32cf8adea8edc7e5a534e18503b02493a","a5c0fa44e9c18223a6651f2697e97b223a693c3a","drm/rockchip: vop: Support dithering to RGB666","9e15ba7b40c3e094946975d6d2b607e7e366e0df",
"2339293ab2b8aa08a36a73ff7d73da3b91823eec","FROMGIT: dt-bindings: drm/bridge/synopsys: dw-hdmi: Add ""unwedge"" for ddc bus","18ec36679c2bff38c55e969f1b8eb98b0f54c9f2","c60362500149608bc535c9cb80d42ddd03f8152a","dt-bindings: drm/bridge/synopsys: dw-hdmi: Add ""unwedge"" for ddc bus","ffc29e7c3ff3c8fbf65bef2940fa3d8599f7ace8",
"905dc0032e257d3403b0f6169404d3afb7bbce03","FROMGIT: drm/bridge/synopsys: dw-hdmi: Add ""unwedge"" for ddc bus","0249aa5da32e7d526934505d2f9c23ef820bfeb3","50f9495efe308eb25fd921ea7c8c8143ddeeae30","drm/bridge/synopsys: dw-hdmi: Add ""unwedge"" for ddc bus","da026637478befbfa4e2fbb3b97ca4b6d2c2b8c4",
"ce84ce0b89369b97da87aa2992ed238eebc20b46","FROMGIT: ARM: dts: rockchip: Add unwedge pinctrl entries for dw_hdmi on rk3288","1f3d3561d047db6b1589a1ba2e571e266c7f2e09","c077d9d717dc481a6a95f9ef2562ef6bda74fbdf","ARM: dts: rockchip: Add unwedge pinctrl entries for dw_hdmi on rk3288","787537911cfc86106674d61a60894111d89bd207",
"3e2b2f17408c176487a4de043057dc6dc8b0d15c","UPSTREAM: media: uvcvideo: Store device information pointer in struct uvc_device","7a4bfb60c7bd4bf339fce48016e89243b3a1ea6c","3a03284dd4e7a9923acda7d73ec418378d3af6cc","media: uvcvideo: Store device information pointer in struct uvc_device","42937c5b125401ed73ae252ed3f38bffaeea9542",
"0b606cf839f1ec4ba8453b6d5de6d5e40230cadf","BACKPORT: FROMGIT: platform/chrome: wilco_ec: Add version sysfs entries","970b7dfcd5101bb713e2ab41db8c794698570894","79e3f1d3db3d99ac7ae4f29b00da545df231a5a7","platform/chrome: wilco_ec: Add version sysfs entries","7e5fc4bebb9dcd4762fac6fd8ffa73f574d3b30b",
"8b044bcddf0654c538d3073f6ca4ec5c08abada6","UPSTREAM: drm/rockchip: Fix YUV buffers color rendering","1f76c403980c9c0c2ddfa458310c3844d33c187a","1c21aa8f2b687cebfeff9736d60303a14bf32768","drm/rockchip: Fix YUV buffers color rendering","5861cb2c41289823d354346a85da610d95ab95e4",
"ba5b4aff5061d86a551739b5ab5ad56b01d86390","BACKPORT: drm/rockchip: update cursors asynchronously through atomic.","2856905fd7c9c4b15408072babc6a9b33c336c53","15609559a834a59c9cfba16c032d38a72bd49996","drm/rockchip: update cursors asynchronously through atomic.","422a427a4b8980e2c42580f6bf4cea679d0c6ee7",
"8da687159eae66f17a603c5e27cb3122e4651251","BACKPORT: FROMGIT: platform/chrome: wilco_ec: Add event handling","0b55b024c594d8ee48c5aecd02a8ed4120beff86","f7b0bc5eafa44941ddf92df6f46dd82cbfacec3e","platform/chrome: wilco_ec: Add event handling","ffa8af895e2e4964b24d69c226665fb92efdff8a",
"6d82af430ffd414a171d08f085e129e9e287b9ff","BACKPORT: FROMGIT: arm64: dts: qcom: sdm845: Add Q6V5 MSS node","9333e0b19f936682e05c38459037428d3bcfe111","e76c367217fbfc226fde47bddb7f5d65a07321cf","arm64: dts: qcom: sdm845: Add Q6V5 MSS node","823ad3341d1f824a6eb2f9e9d4294ff5a7fa9ac7",
"e68ffbbe28f2aab4ed9c903fece2462159c374b4","FROMGIT: ARM: dts: rockchip: Configure BT_HOST_WAKE as wake-up signal on veyron","3d2f596b983279afbb1b6538ce2dcf5e3479d609","f497ab6b4bb813aca439b7f3a72a060b58b147c4","ARM: dts: rockchip: Configure BT_HOST_WAKE as wake-up signal on veyron","948a2b59cd416702500cb96dcf21789293aff6de",
"6366d1f51d5e38016bbcba57eb5152748154278c","UPSTREAM: kbuild: replace cc-name test with CONFIG_CC_IS_CLANG","4f7b638e6972ff1db7098156a50792e3c46aa4d0","076f421da5d4594d0a3e60c032ccf02ba55e868a","kbuild: replace cc-name test with CONFIG_CC_IS_CLANG","117f2437134d1abdd1f015218339887ef24d2c5d",
"78788d80cdab4abd8cc9190f72a10144172906bf","UPSTREAM: kbuild: remove cc-name variable","6bea5cdabf4db626ae042f36a6ef1efdc7aa66de","995167420797c000bff1f0787ab2390ffa1a9784","kbuild: remove cc-name variable","cecceceac614b8ce3397da92967b762fc7f309c9",
"08bf5c5133f01fa17eb4921a56ef9885f2c2e3fc","BACKPORT: kbuild: add all Clang-specific flags unconditionally","4108a7875661e4c081bb500a019a967422e605b7","a1494304346a3c15fb7a42b39e891f112844c1c7","kbuild: add all Clang-specific flags unconditionally","adf104c4c983b64db5356947ffe76b867704ebd6",
"c89d0306b10d5aa6682b1f70ede0c1a63cf8eb69","BACKPORT: mfd / platform: cros_ec: Move lightbar attributes to its own driver","fe067a628677075ad3e3d44c5dc9d7fc5bf3c157","ecf8a6cd949ef236ce435ae488ceb6b3354e677e","mfd / platform: cros_ec: Move lightbar attributes to its own driver","64bb280c85863aa0728e208a646b7b5da613df4d",
"c7d4bb98e7c2448d90bfd6d009ca41a54f203f17","BACKPORT: mfd / platform: cros_ec: Move vbc attributes to its own driver","e9e9fb5eb89f7adc6284b8123f80dad3115a22db","acb9900f9e8074858738f48bee9a705138961258","mfd / platform: cros_ec: Move vbc attributes to its own driver","bff313315400efaa4484d492fcb2f53980348f24",
"dff55ece26c73e2601700e3a3de3d8c22b415880","BACKPORT: mfd / platform: cros_ec: Move debugfs attributes to its own driver","d9a7d0c3d9e4e81a97ec2052ee7fa00a6934f76d","6fce0a2cf5a050e8a3326556d7d293e69be303be","mfd / platform: cros_ec: Move debugfs attributes to its own driver","b4927363ee1edb359fcc478836d8e0e3fc7c1dc8",
"bb1d42ce1180bfb035cbbcedee41f43f235a61ec","UPSTREAM: mfd / platform: cros_ec: Move device sysfs attributes to its own driver","d152bd4e1e6f7988a82d7a5b93812a6121e183d4","6fd7f2bbd4422e7635bc771cd1ec440378158cb1","mfd / platform: cros_ec: Move device sysfs attributes to its own driver","45ec40bcfaf8b8b3c3512da01ef25beda86ef820",
"45aecd342c00df7ba7aee8a938a06e752164bddd","FROMGIT: netfilter: bridge: port sysctls to use brnf_net","38c1a34cffeefdcf1bdde11fe5033d6783df1a58","ff6d090d0db41425aef0cfe5dc58bb3cc12514a2","netfilter: bridge: port sysctls to use brnf_net","022935186c9971e8b0152358934d2c1d8ddc57e4",
"02452ef2fbd2f2b8649d0c8f1ca46a07de489b7a","UPSTREAM: ath10k: Fix the incorrect updation of NSS data in tx stats","92463b0e365a856fb21b553185e48c2ede2a30ea","3a08ac3e79e892e23c936ffea582a63f3fec6c72","ath10k: Fix the incorrect updation of NSS data in tx stats","27942da853564e43cde9740054c7e3cbe7207559",
"d133eb975836e04c1f1f52592f88a99541e0eeaa","UPSTREAM: ath10k: Fix the wrong updation of BW in tx_stats debugfs entry","bb5905150e39745857a2f3d71a018f332387d35d","ef9051c72ab7bc664e8047c55ac74bdb1c7fa3ee","ath10k: Fix the wrong updation of BW in tx_stats debugfs entry","16b2942633c7a6d5c399804f877d69985510550a",
"0eab956184e7da410f111111021155e4f4eda718","UPSTREAM: ath10k: dump tx stats in rate table format","a5125a0aa22c1e27ed943ee4294f2cb2083a5935","e88975ca37d10a486cf3a3c7199a669eb393c123","ath10k: dump tx stats in rate table format","3c4425d1bdbf9fff8870f3c28a49da0c07623cd2",
"7adb4f9d4a30e5f321bbfb3ba5dbd53a53b078a1","UPSTREAM: iio: cros_ec: Drop unnecessary include files","4501b2ed0ee9faf06ee867c5d3792665ae57a37d","b921d928a31c78b083a34140204f2ad183bcc083","iio: cros_ec: Drop unnecessary include files","4a4d3f30517f84a47d8a30055483049c660f91bb",
"c0a5324a14412a9ac7c1fb56b2033f5fcf5a0ffe","UPSTREAM: blk-mq: punt failed direct issue to dispatch list","f1cbb33de1b49a81a0671565df042b8abd18c27d","c616cbee97aed4bc6178f148a7240206dcdb85a6","blk-mq: punt failed direct issue to dispatch list","ed6efb554009158172da805e07bb6f84fc47e50e",
"a72f49258d4a8aec21e74fe0da8d38917e4de6a0","BACKPORT: FROMGIT: platform/chrome: cros_ec_debugfs: Add debugfs entry to","57f88025769df799c4de82f935d4c4eb3cb02871","e90716a6612150218aaff1fd47ca6de954100a06","platform/chrome: cros_ec_debugfs: Add debugfs entry to retrieve EC uptime","f4512aadc21a1ffffe6932c5ecdcd80318824d9e",
"4e8aebfcca94a9222d4698e00518bcbb6c913be8","UPSTREAM: ALSA: pci: Remove superfluous snd_pcm_suspend*() calls","8222fbd6189ee2bf1de4842847cb9b1ee4a528a4","17bc4815de586d001c82d0ddf75247283c3f002a","ALSA: pci: Remove superfluous snd_pcm_suspend*() calls","f3a638cfb5e5883dbc1184ef2867a7d862f2e9a5",
"c0878f436d5da8c76c1d281477b0dae25075f34d","UPSTREAM: ALSA: doc: Update the description about PCM suspend procedure","b34293a395b92c084e9ccedccd01323d68597f3f","910e7e1923d52a74183d3aedd45f7fa4c3585400","ALSA: doc: Update the description about PCM suspend procedure","1edfbdd02cec2196dad51ad1a9f1873275a88f2f",
"785dd8d646faab3bb8cb7c90a33637d6dd97dc28","UPSTREAM: ALSA: isa: Avoid passing NULL to memory allocators","8b06dcda9f5f49573352e445ce692af9a947c643","0b6a2c9cf4a00f54a0916499ece8a5cf3cced385","ALSA: isa: Avoid passing NULL to memory allocators","0fe5f6dc651032387bfce021ab72abc23e3a79e1",
"a741b625259f7f7544b69f756e512df25e15cd06","BACKPORT: ALSA: x86: Avoid passing NULL to memory allocators","395e23a5fadc41f09780d9c68bdcbe8458b5dd68","c7c3fec8a524774dbd1daf7841df1217dd589298","ALSA: x86: Avoid passing NULL to memory allocators","e1fa7b2dd157a3f61fd7a7452d54960d9ac2994d",
"e9f3eabf2ab796951fc4d55dd80c4c96ded5be3b","BACKPORT: ASoC: amd: Drop superfluous PCM preallocation error checks","0c8753e1770b79e78d78262deeefce9e2f4eb57b","f6aa470f0d3c6b2f57c1f311757a583a3ba1f584","ASoC: amd: Drop superfluous PCM preallocation error checks","9590d221064fe46076732fb746680385edc87fcd",
"704f49061b68f2831d51f236b8032d01f3f0b313","UPSTREAM: ASoC: samsung: Specify DMA channel names through custom DMA config","19db5ab781276e29a92231ba95a0c14b6c8fd097","0f928c19b646f6af39ccf7481a546e5da616bb78","ASoC: samsung: Specify DMA channel names through custom DMA config","6f928943dbf2eda2f7cf3d79e7e4924059e972b2",
"094fd25883aa590b500db58b6744143ac3f63cd5","UPSTREAM: ASoC: da7219: Expose BCLK and WCLK control through CCF","e7c211c3f5e59ea1702c8e76890b9fbcf1fa073d","d90ba6c8b53e541913a181638c353cf7a0856256","ASoC: da7219: Expose BCLK and WCLK control through CCF","301e55205c963be652502028b10d41e1fdec59d2",
"e51116ebd36c8c10c8290001915e7f546dc2d398","UPSTREAM: ASoC: SOF: Add Build support for SOF core and Intel drivers","bc123178bb88d039df938fc0c0e62f0fd6afba94","7e978fa37df7f771a5d02934ff828a0ee36bcf11","ASoC: SOF: Add Build support for SOF core and Intel drivers","2a5ad5dfce1ee30c0f49cf09654491622c8a7057",
"4d08af8b96dcec5720d68c777a7531de60f0c077","BACKPORT: ASoC: Intel: add sof-rt5682 machine driver","666eb1e7dfb1abb21298bb18370c09e6118a49fe","f70abd75b7c6c04d3219d0b3a0f3f15411b042fb","ASoC: Intel: add sof-rt5682 machine driver","62ccfca891c33c42bf5fd9a751e71ba575b4f131",
"61faaf65556976d606d43233c28074d93bf0b3c7","FROMGIT: ASoC: hdmi-codec: remove function name debug traces","9a93b6f9578d79fcf715e0bb6b97147bc6cd2fba","900e5daf7034cf65ce4072b86f297c42f9042433","ASoC: hdmi-codec: remove function name debug traces","bf3982037bbf582da5620e2f6927bfaaa25b65ad",
"60dc424d699c44ccf92ac4580ffb05d708d2659a","BACKPORT: FROMGIT: ASoC: Intel: soc-acpi: Fix machine selection order","f746c9b9261551dfa2ba25b32ff6966cec2ad849","30d9d4ff53532087bc13ed29d7715df868794b5e","ASoC: Intel: soc-acpi: Fix machine selection order","a45ec3c90e95773e505e56874b822720c8e08f06",
"9c8e48eef40d18542f28993f14fdf610a98d449c","FROMGIT: ASoC: SOF: pcm: clear hw_params_upon_resume flag correctly","222aec3746e7e9677fb39f38a4ff5cad6139060d","04ea642ff62a2b2da3d5844283991a41328f49b1","ASoC: SOF: pcm: clear hw_params_upon_resume flag correctly","141ee93d2b36bf6e5d905b1c6764072ea8a397b7",
"1e44ab3555c76c28c6403c0534ec83da90af60f0","FROMGIT: ASoC: SOF: pcm: remove warning - initialize workqueue on open","e1eb84190ea6e6abc5a3176602ba1c8fbcb24ec1","fab4edf42d2d68d0aa67822650174dcd0ee25ffa","ASoC: SOF: pcm: remove warning - initialize workqueue on open","02ff53581acc94ae85e7c9b63472256dbb351276",
"e1ba92a379be5bf935e16ef5bb54877ac9b597ff","BACKPORT: media: mpeg2-ctrls.h: move MPEG2 state controls to non-public header","cb4cce4d82a23e76a937fea196ed27a48c08c1fa","9514063498cbff9a351f4bc25e1b1bfca8eccb7a","media: mpeg2-ctrls.h: move MPEG2 state controls to non-public header","cf760a1cec6f27f084ac800a89bc89bf18af774f",
"ca219a5b1086f82b32c16103233464bc1856393b","FROMGIT: ARM: dts: rockchip: Configure BT_DEV_WAKE in on rk3288-veyron","499c3713881336acda067cb3c803621c938fe628","4db11c378ab1e170c3a197ea3719ffe54cd06637","ARM: dts: rockchip: Configure BT_DEV_WAKE in on rk3288-veyron","fdb356db9dd275d0e8fdb0e4ef3bb0b2db081b0f",
"9ee8020b5ecfded47e4ac25f181d2d30ccb152f8","BACKPORT: media: cedrus: identify buffers by timestamp","a833c4a34aab4fabf947150256aa8e12fe90f74f","d998e03e322fc497454f584adfc35743713a44c5","media: cedrus: identify buffers by timestamp","b545f15b260b92c3562f61e154f973cc66b8868e",
"33e91cd81a1d0880d728a395847350823ae206c3","BACKPORT: media: staging: use strscpy() instead of strlcpy()","6c5d9b64741fc5139023d67b0578bb2e82c3023e","12d5290e63a88ae8b93fe51e7554e66415f3986c","media: staging: use strscpy() instead of strlcpy()","9df51f01980e1d94ff354149a28b7ce61a425562",
"09379ff31659cb771860c31dfaf72ee1fd7c7966","BACKPORT: staging: add missing SPDX lines to Kconfig files","13f0d1c4a8cbf8bfed4194350a4ae88fbfe781df","99b75a4e3275e85814db0fa2f49274bd3d5359d3","staging: add missing SPDX lines to Kconfig files","6c56e3a0f33c7ae9101c048c2a861662b85894f2",
"df6b2f3f6c267bbfabbd0b6b448766e667f964cb","BACKPORT: staging: add missing SPDX lines to Makefile files","1207d27a217a9bf79c5904e34b248186fa5104b5","97ed8eab2a0067bee21aa634c938454660e76a38","staging: add missing SPDX lines to Makefile files","9790dddb8a61d2e60e0ab1b60ae4b3c2685d7c1e",
"f35b0c8548c10482ae6dbe11268d3c8b23c34320","BACKPORT: staging: remove redundant 'default n' from Kconfig","5a9c1cc8abc9b1e7282b5d59a3274df885030b48","031ba1fd9172dba01e0193b1d047a2af4868a101","staging: remove redundant 'default n' from Kconfig","9ccfc852286a021ef1cef5af6e0ad1ec70bf6cb4",
"12d3d452cf4a79e96e6577f6065e002b4b87144e","BACKPORT: media: v4l: add I / P frame min max QP definitions","7f559d656001baa93d8c8587f6f983e0b1b89075","87effaae9e90474546d441b9123bca824e670a0b","media: v4l: add I / P frame min max QP definitions","be4a0ea3417e7a13ed5f401eafab973a9a6c2aa6",
"5df1b2164d02e2b5166f3d099407f7033ae001e0","BACKPORT: media: Introduce helpers to fill pixel format structs","b30c54f32991dd38f4b8a50e4ed64ff2f37e0462","f44b969aa3cddabe86e9aff411889643298e8d59","media: Introduce helpers to fill pixel format structs","5a424f28c7eacd16a74eff3db430638044b9d85f",
"a259e6fea89c90266306351b3967a593a7dfddcb","FROMGIT: ath10k: add new hw_ops for sdio chip","d2278570a5ed3d379980a16f42693434123a3676","6b4021deb03f579e59feb7c787846044433cabf8","ath10k: add new hw_ops for sdio chip","06f81fad1d61b33f0c2ddb39ca46b5e6c230e19a",
"f3c99104c965233cceafb3a09fdd16b8af3f9557","BACKPORT: media: venus: hfi_parser: fix a regression in parser","de0959fc7968ffbf0c91321e2b80eda9360dacd9","a200c721956ca026f44416acccc8efcca41109c5","media: venus: hfi_parser: fix a regression in parser","d252251cae965d95497fc5546e88c75c1e89dd21",
"3b8c0422076e3af2e3e27cc3fb7dc6e5be64e585","BACKPORT: media: v4l2: Make sure all drivers set _MPLANE caps in vdev->device_caps","6b23f7b752a07a65859455d9a1783cba95261fda","1ddc8a9732fb869e01363fc7b71d6ec684264ed9","media: v4l2: Make sure all drivers set _MPLANE caps in vdev->device_caps","b5ec4d06e80e950e38c994cebd08452fd0e64d58",
"c3fea8c4cddae3400a7ba94c2b9636c52b8ae8bc","BACKPORT: media: v4l2: Get rid of ->vidioc_enum_fmt_vid_{cap, out}_mplane","a46c56534228d87adc58aeb77594e98b499b9307","7e98b7b542a456582ea3029be857cc99a3b19bd5","media: v4l2: Get rid of ->vidioc_enum_fmt_vid_{cap, out}_mplane","37d3e5f546858d5763a497a4617430595ca3a4cd",
"7d6c46b032c37b07275e6ba4f69acde4150484eb","BACKPORT: treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 284","79f8da325a15779bd9e732bdb6102b5b503a2ad6","97fb5e8d9b57f10f294303c9a5d1bd033eded6bf","treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 284","2decf83272610d8fcd92cd1035c266a1ee5efc58",
"a09bce02c164f1f79c77bb39ed075a3cecc32359","BACKPORT: drm: Add reservation_object to drm_gem_object","e2edbc39a57637844e5ae9f987628de9ad2347ad","1ba627148ef5d9dee879585687c4b0ee644f7ab5","drm: Add reservation_object to drm_gem_object","68d8a996d8ec17f370c6481d896c4f3436010217",
"1e8cbfc19151433eeeb394f843c6e0cd39b95c6b","BACKPORT: drm: Add |struct drm_gem_vram_object| and helpers","b22da5adc9659770c4fa74098430e0dbfd8f4e56","85438a8ddf031f416758ecf8c080ff92075acb01","drm: Add |struct drm_gem_vram_object| and helpers","476fcf810aab9900dbede9635c8752749122d5ab",
"665c0637d8598430dfcd22d2f41af67de15e926b","BACKPORT: drm: Add VRAM MM, a simple memory manager for dedicated VRAM","c2976af8ac42c59873b0848e2258881c0e8b948e","96352eca5c7c36c3e0eb97a6d68fb170ce643ea5","drm: Add VRAM MM, a simple memory manager for dedicated VRAM","00c5e3cd5d70b8634529d1e3b88d6c6927238648",
"63eafc93156a76f6b3a747e2c587dab56e8d55d5","BACKPORT: drm: Integrate VRAM MM into struct drm_device","173fd192fab651fe1a84252fcbe2719aaef8d270","59f5989ad42b6edd089b47895986ef15259822dc","drm: Integrate VRAM MM into struct drm_device","a81e69210a99858ffc9c75ebccd772cb24bb90ed",
"74d092eb47dfe0d1763a1eca849e254e0cc796d3","BACKPORT: media: rockchip/vpu: Prepare things to support decoders","cf2b9ce68c2afc5e41c3b7f6fc66b680edb1ca45","953aaa1492c538c98d3e018b68f9cbc143174e10","media: rockchip/vpu: Prepare things to support decoders","afb92c702075619d34e9ff9c6f9771dff4baafd9",
"3ea394b9bac23da5e62607f965bdee862f25515f","BACKPORT: media: pixfmt: Add H264 Slice format","36efaed63d6547fba4e77aed7ac110bf29a9689a","f183ec61cc2fcaab88d1ace56101224afb79d2b3","media: pixfmt: Add H264 Slice format","69bbb2a4c09581198e04242a47e32580083fb449",
"f6ffbcd70e040130d96c2916eeab7f53d9d3d628","BACKPORT: media: uapi: Add H264 low-level decoder API compound controls.","72718340c85ae9263d508b0ce46dd93371e288bb","1f0545d3ed1df3a915546cee60b56f855962ed69","media: uapi: Add H264 low-level decoder API compound controls.","e6748b43de9fe22d5d66f8ac5417ba791a47eb54",
"3077e9298294012d46bb6d9f0a9ec5b364664e1f","BACKPORT: media: rockchip/vpu: rename from rockchip to hantro","fdc655ec82c44e59b23482e38a9af5cc707dc027","a29add8c9bb29dfa8dc47c71b2702e9cc4f332a6","media: rockchip/vpu: rename from rockchip to hantro","c0a5a4803c2ca8ea70bd1176c58a5371495889fc",
"e62ba0389a945c2401d149052e82817f9e1169b5","BACKPORT: drm/i915: Record GT workarounds in a list","2a2231972edd2fcd505756e421333fdfb5269be1","25d140faaa25f728159eb8c304eae53d88a7f14e","drm/i915: Record GT workarounds in a list","b316aed50cc6a9a3abb6144eaf6b84dbfce99c95",
